,episode,make_span,reward,min_make_span
0,0.0,1584.0,-52.12121212121216,1584.0
1,0.0,1531.0,-46.76767676767679,1531.0
2,0.0,1531.0,-46.767676767676804,1531.0
3,1.0,1492.0,-42.82828282828285,1492.0
4,1.0,1596.0,-53.33333333333337,1492.0
5,1.0,1505.0,-44.14141414141418,1492.0
6,2.0,1556.0,-49.29292929292931,1492.0
7,2.0,1553.0,-48.98989898989903,1492.0
8,2.0,1609.0,-54.64646464646469,1492.0
9,3.0,1636.0,-57.37373737373741,1492.0
10,3.0,1576.0,-51.31313131313136,1492.0
11,3.0,1505.0,-44.14141414141417,1492.0
12,4.0,1472.0,-40.80808080808083,1472.0
13,4.0,1518.0,-45.454545454545475,1472.0
14,4.0,1587.0,-52.42424242424245,1472.0
15,5.0,1558.0,-49.49494949494951,1472.0
16,5.0,1514.0,-45.05050505050507,1472.0
17,5.0,1508.0,-44.44444444444444,1472.0
18,6.0,1523.0,-45.95959595959597,1472.0
19,6.0,1533.0,-46.969696969697,1472.0
20,6.0,1533.0,-46.969696969697004,1472.0
21,7.0,1566.0,-50.30303030303033,1472.0
22,7.0,1528.0,-46.464646464646485,1472.0
23,7.0,1536.0,-47.27272727272728,1472.0
24,8.0,1486.0,-42.222222222222236,1472.0
25,8.0,1508.0,-44.44444444444447,1472.0
26,8.0,1488.0,-42.42424242424246,1472.0
27,9.0,1540.0,-47.67676767676771,1472.0
28,9.0,1532.0,-46.8686868686869,1472.0
29,9.0,1476.0,-41.21212121212124,1472.0
30,10.0,1590.0,-52.72727272727274,1472.0
31,10.0,1575.0,-51.21212121212125,1472.0
32,10.0,1530.0,-46.66666666666668,1472.0
33,11.0,1487.0,-42.323232323232354,1472.0
34,11.0,1535.0,-47.1717171717172,1472.0
35,11.0,1522.0,-45.858585858585904,1472.0
36,12.0,1556.0,-49.29292929292932,1472.0
37,12.0,1550.0,-48.6868686868687,1472.0
38,12.0,1544.0,-48.08080808080808,1472.0
39,13.0,1497.0,-43.33333333333335,1472.0
40,13.0,1509.0,-44.54545454545456,1472.0
41,13.0,1491.0,-42.72727272727274,1472.0
42,14.0,1627.0,-56.46464646464649,1472.0
43,14.0,1561.0,-49.79797979797983,1472.0
44,14.0,1512.0,-44.84848484848487,1472.0
45,15.0,1519.0,-45.55555555555557,1472.0
46,15.0,1527.0,-46.36363636363637,1472.0
47,15.0,1481.0,-41.71717171717176,1472.0
48,16.0,1488.0,-42.424242424242436,1472.0
49,16.0,1557.0,-49.393939393939434,1472.0
50,16.0,1531.0,-46.76767676767681,1472.0
51,17.0,1488.0,-42.42424242424246,1472.0
52,17.0,1521.0,-45.75757575757581,1472.0
53,17.0,1519.0,-45.55555555555557,1472.0
54,18.0,1508.0,-44.44444444444445,1472.0
55,18.0,1668.0,-60.60606060606062,1472.0
56,18.0,1533.0,-46.969696969697,1472.0
57,19.0,1483.0,-41.91919191919194,1472.0
58,19.0,1621.0,-55.85858585858587,1472.0
59,19.0,1530.0,-46.666666666666686,1472.0
60,20.0,1469.0,-40.50505050505053,1469.0
61,20.0,1518.0,-45.45454545454547,1469.0
62,20.0,1565.0,-50.202020202020236,1469.0
63,21.0,1592.0,-52.92929292929294,1469.0
64,21.0,1597.0,-53.434343434343454,1469.0
65,21.0,1552.0,-48.888888888888914,1469.0
66,22.0,1513.0,-44.94949494949496,1469.0
67,22.0,1483.0,-41.91919191919194,1469.0
68,22.0,1474.0,-41.010101010101025,1469.0
69,23.0,1597.0,-53.43434343434349,1469.0
70,23.0,1548.0,-48.4848484848485,1469.0
71,23.0,1566.0,-50.303030303030326,1469.0
72,24.0,1552.0,-48.88888888888893,1469.0
73,24.0,1579.0,-51.61616161616166,1469.0
74,24.0,1499.0,-43.535353535353565,1469.0
75,25.0,1543.0,-47.979797979797986,1469.0
76,25.0,1643.0,-58.08080808080812,1469.0
77,25.0,1577.0,-51.41414141414143,1469.0
78,26.0,1541.0,-47.77777777777777,1469.0
79,26.0,1639.0,-57.67676767676768,1469.0
80,26.0,1515.0,-45.151515151515184,1469.0
81,27.0,1580.0,-51.71717171717173,1469.0
82,27.0,1506.0,-44.24242424242428,1469.0
83,27.0,1446.0,-38.1818181818182,1446.0
84,28.0,1539.0,-47.5757575757576,1446.0
85,28.0,1555.0,-49.191919191919226,1446.0
86,28.0,1560.0,-49.69696969696971,1446.0
87,29.0,1572.0,-50.90909090909094,1446.0
88,29.0,1485.0,-42.12121212121214,1446.0
89,29.0,1643.0,-58.08080808080812,1446.0
90,30.0,1506.0,-44.242424242424256,1446.0
91,30.0,1614.0,-55.15151515151519,1446.0
92,30.0,1463.0,-39.89898989898991,1446.0
93,31.0,1468.0,-40.4040404040404,1446.0
94,31.0,1567.0,-50.40404040404043,1446.0
95,31.0,1480.0,-41.616161616161634,1446.0
96,32.0,1504.0,-44.04040404040407,1446.0
97,32.0,1484.0,-42.02020202020205,1446.0
98,32.0,1502.0,-43.83838383838387,1446.0
99,33.0,1550.0,-48.6868686868687,1446.0
100,33.0,1499.0,-43.53535353535356,1446.0
101,33.0,1442.0,-37.7777777777778,1442.0
102,34.0,1535.0,-47.17171717171719,1442.0
103,34.0,1525.0,-46.161616161616166,1442.0
104,34.0,1504.0,-44.04040404040406,1442.0
