,episode,make_span,reward,min_make_span
0,0.0,2640.0,-217.3838383838387,2640.0
1,0.0,2740.0,-237.58585858585883,2640.0
2,0.0,2567.0,-202.63636363636385,2567.0
3,1.0,2624.0,-214.15151515151544,2567.0
4,1.0,2708.0,-231.1212121212125,2567.0
5,1.0,2568.0,-202.8383838383841,2567.0
6,2.0,2458.0,-180.61616161616192,2458.0
7,2.0,2599.0,-209.10101010101036,2458.0
8,2.0,2521.0,-193.3434343434347,2458.0
9,3.0,2549.0,-199.00000000000034,2458.0
10,3.0,2594.0,-208.09090909090932,2458.0
11,3.0,2521.0,-193.34343434343472,2458.0
12,4.0,2512.0,-191.5252525252528,2458.0
13,4.0,2575.0,-204.2525252525257,2458.0
14,4.0,2577.0,-204.65656565656596,2458.0
15,5.0,2631.0,-215.5656565656568,2458.0
16,5.0,2571.0,-203.44444444444474,2458.0
17,5.0,2582.0,-205.66666666666717,2458.0
18,6.0,2626.0,-214.55555555555605,2458.0
19,6.0,2546.0,-198.39393939393983,2458.0
20,6.0,2560.0,-201.22222222222248,2458.0
21,7.0,2495.0,-188.0909090909097,2458.0
22,7.0,2562.0,-201.62626262626304,2458.0
23,7.0,2608.0,-210.9191919191922,2458.0
24,8.0,2509.0,-190.91919191919226,2458.0
25,8.0,2540.0,-197.18181818181856,2458.0
26,8.0,2530.0,-195.16161616161654,2458.0
27,9.0,2520.0,-193.14141414141454,2458.0
28,9.0,2513.0,-191.72727272727298,2458.0
29,9.0,2485.0,-186.07070707070724,2458.0
30,10.0,2552.0,-199.606060606061,2458.0
31,10.0,2574.0,-204.0505050505053,2458.0
32,10.0,2608.0,-210.9191919191922,2458.0
33,11.0,2536.0,-196.3737373737377,2458.0
34,11.0,2576.0,-204.45454545454592,2458.0
35,11.0,2617.0,-212.73737373737418,2458.0
36,12.0,2449.0,-178.79797979798008,2449.0
37,12.0,2626.0,-214.55555555555594,2449.0
38,12.0,2452.0,-179.40404040404073,2449.0
39,13.0,2612.0,-211.72727272727306,2449.0
40,13.0,2499.0,-188.8989898989901,2449.0
41,13.0,2529.0,-194.95959595959633,2449.0
42,14.0,2511.0,-191.3232323232327,2449.0
43,14.0,2561.0,-201.42424242424272,2449.0
44,14.0,2637.0,-216.777777777778,2449.0
45,15.0,2565.0,-202.23232323232347,2449.0
46,15.0,2487.0,-186.47474747474783,2449.0
47,15.0,2590.0,-207.28282828282866,2449.0
48,16.0,2631.0,-215.56565656565698,2449.0
49,16.0,2519.0,-192.93939393939414,2449.0
50,16.0,2597.0,-208.69696969697011,2449.0
51,17.0,2573.0,-203.84848484848519,2449.0
52,17.0,2577.0,-204.6565656565661,2449.0
53,17.0,2596.0,-208.49494949494982,2449.0
54,18.0,2569.0,-203.04040404040447,2449.0
55,18.0,2567.0,-202.636363636364,2449.0
56,18.0,2590.0,-207.2828282828286,2449.0
57,19.0,2529.0,-194.95959595959633,2449.0
58,19.0,2541.0,-197.38383838383876,2449.0
59,19.0,2536.0,-196.37373737373758,2449.0
60,20.0,2504.0,-189.90909090909125,2449.0
61,20.0,2554.0,-200.01010101010132,2449.0
62,20.0,2566.0,-202.43434343434373,2449.0
63,21.0,2613.0,-211.92929292929338,2449.0
64,21.0,2533.0,-195.76767676767696,2449.0
65,21.0,2532.0,-195.56565656565687,2449.0
66,22.0,2541.0,-197.3838383838387,2449.0
67,22.0,2552.0,-199.60606060606088,2449.0
68,22.0,2569.0,-203.04040404040438,2449.0
69,23.0,2541.0,-197.3838383838387,2449.0
70,23.0,2549.0,-199.00000000000043,2449.0
71,23.0,2513.0,-191.727272727273,2449.0
72,24.0,2466.0,-182.23232323232355,2449.0
73,24.0,2571.0,-203.44444444444477,2449.0
74,24.0,2543.0,-197.78787878787904,2449.0
75,25.0,2528.0,-194.75757575757612,2449.0
76,25.0,2468.0,-182.63636363636394,2449.0
77,25.0,2489.0,-186.87878787878827,2449.0
78,26.0,2521.0,-193.34343434343472,2449.0
79,26.0,2603.0,-209.9090909090912,2449.0
80,26.0,2564.0,-202.0303030303033,2449.0
81,27.0,2515.0,-192.13131313131336,2449.0
82,27.0,2601.0,-209.5050505050509,2449.0
83,27.0,2517.0,-192.53535353535392,2449.0
84,28.0,2622.0,-213.7474747474752,2449.0
85,28.0,2532.0,-195.5656565656569,2449.0
86,28.0,2559.0,-201.02020202020225,2449.0
87,29.0,2548.0,-198.7979797979801,2449.0
88,29.0,2583.0,-205.86868686868723,2449.0
89,29.0,2529.0,-194.95959595959633,2449.0
90,30.0,2528.0,-194.75757575757623,2449.0
91,30.0,2619.0,-213.14141414141451,2449.0
92,30.0,2659.0,-221.22222222222257,2449.0
93,31.0,2524.0,-193.94949494949535,2449.0
94,31.0,2565.0,-202.23232323232347,2449.0
95,31.0,2536.0,-196.37373737373767,2449.0
96,32.0,2591.0,-207.48484848484892,2449.0
97,32.0,2527.0,-194.55555555555597,2449.0
98,32.0,2576.0,-204.45454545454584,2449.0
99,33.0,2649.0,-219.20202020202052,2449.0
100,33.0,2506.0,-190.31313131313178,2449.0
101,33.0,2637.0,-216.77777777777803,2449.0
102,34.0,2552.0,-199.60606060606096,2449.0
103,34.0,2443.0,-177.58585858585894,2443.0
104,34.0,2638.0,-216.97979797979852,2443.0
105,35.0,2426.0,-174.15151515151535,2426.0
106,35.0,2533.0,-195.7676767676771,2426.0
107,35.0,2571.0,-203.44444444444483,2426.0
108,36.0,2586.0,-206.4747474747479,2426.0
109,36.0,2665.0,-222.4343434343439,2426.0
110,36.0,2662.0,-221.82828282828322,2426.0
111,37.0,2477.0,-184.4545454545458,2426.0
112,37.0,2518.0,-192.73737373737404,2426.0
113,37.0,2546.0,-198.3939393939397,2426.0
114,38.0,2578.0,-204.85858585858617,2426.0
115,38.0,2514.0,-191.92929292929333,2426.0
116,38.0,2547.0,-198.5959595959599,2426.0
117,39.0,2594.0,-208.09090909090938,2426.0
118,39.0,2504.0,-189.90909090909142,2426.0
119,39.0,2531.0,-195.36363636363683,2426.0
120,40.0,2687.0,-226.87878787878813,2426.0
121,40.0,2578.0,-204.8585858585861,2426.0
122,40.0,2581.0,-205.46464646464696,2426.0
123,41.0,2565.0,-202.23232323232352,2426.0
124,41.0,2562.0,-201.62626262626284,2426.0
125,41.0,2507.0,-190.51515151515173,2426.0
126,42.0,2631.0,-215.56565656565687,2426.0
127,42.0,2536.0,-196.37373737373795,2426.0
128,42.0,2551.0,-199.40404040404067,2426.0
129,43.0,2595.0,-208.2929292929296,2426.0
130,43.0,2568.0,-202.83838383838417,2426.0
131,43.0,2579.0,-205.06060606060632,2426.0
132,44.0,2575.0,-204.25252525252554,2426.0
133,44.0,2563.0,-201.82828282828322,2426.0
134,44.0,2546.0,-198.3939393939398,2426.0
135,45.0,2642.0,-217.78787878787907,2426.0
136,45.0,2549.0,-199.00000000000048,2426.0
137,45.0,2503.0,-189.70707070707098,2426.0
138,46.0,2543.0,-197.7878787878792,2426.0
139,46.0,2501.0,-189.30303030303057,2426.0
140,46.0,2519.0,-192.9393939393942,2426.0
141,47.0,2526.0,-194.35353535353562,2426.0
142,47.0,2568.0,-202.83838383838412,2426.0
143,47.0,2511.0,-191.32323232323265,2426.0
144,48.0,2480.0,-185.06060606060646,2426.0
